FID,location_id,file_id,sattag_program,device_id,tag_type,common_name,release_site,state_country,age_class,sex,timestamp,lon,lat,MESSAGE_COUNT,NSATS_DETECTED,NSATS_TRANSMITTED,GPS_MODE,PSEUDORANGES,MAX_CSN,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED,geom,colour
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25ac,54,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-10T23:00:06Z,136.8484,-13.4901,1,5,5,3,12 7ed1 31 52c8 21 392f 29 6070 1 197d,38,0.6,-2.3,2010-07-08T14:56:18Z,5,15,,0,68.12,0.03,POINT (136.848373413086 -13.4901304244995),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25ad,55,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T00:59:53Z,136.8474,-13.4888,2,10,8,3,22 702e 29 b22 1 6adb 24 7fc 30 5070 21 1f56 31 182a 15 1f7d,39,6.1,-2.9,2010-07-08T14:56:18Z,8,15,,0,68.183,0.03,POINT (136.847351074219 -13.4887895584106),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25ae,56,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T03:08:04Z,136.8457,-13.4874,3,8,8,3,6 20f 14 2721 22 4190 3 2f68 16 13de 29 5745 18 49f8 26 3270,40,8.4,-2.9,2010-07-08T14:56:18Z,8,15,,0,68.218,0.02,POINT (136.845703125 -13.4873695373535),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25af,57,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T05:15:50Z,136.846,-13.4873,1,7,7,3,19 641a 16 8c0 22 362c 31 5605 26 7e10 6 4e4e 3 7dab,38.5,6.3,-2.4,2010-07-08T14:56:18Z,7,15,,0,68.244,0.19,POINT (136.845962524414 -13.4872598648071),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b0,58,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T05:19:56Z,136.8459,-13.4864,2,7,7,3,3 5bde 31 70fb 6 16d8 19 640e 22 658 32 441c 14 3fc,39,7.3,-2.4,2010-07-08T14:56:18Z,7,15,,0,68.319,0.2,POINT (136.845916748047 -13.4864196777344),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b1,59,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T11:32:55Z,136.8451,-13.4832,1,5,5,3,25 3f21 23 6862 20 4f8c 7 3c06 13 40ec,37,0.6,-3,2010-07-08T14:56:18Z,5,15,,0,68.57,0.02,POINT (136.845138549805 -13.483229637146),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b2,60,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T13:49:21Z,136.844,-13.4815,1,7,7,3,28 7247 13 6c02 8 65c6 17 3c66 10 7885 23 3409 7 346e,37.5,2,-2.9,2010-07-08T14:56:18Z,7,15,,0,68.668,0.02,POINT (136.843963623047 -13.4814500808716),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b3,61,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T18:28:29Z,136.8423,-13.4812,1,6,6,3,15 4713 27 5ea0 17 3497 9 5c8e 12 2ad7 4 2adb,39.5,12,-2.4,2010-07-08T14:56:18Z,6,15,,0,68.597,0.01,POINT (136.842330932617 -13.4811897277832),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b4,62,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-11T20:33:48Z,136.8429,-13.481,1,11,8,3,24 2f7f 9 5596 27 e40 12 4b3d 2 5703 30 326 1 3495 4 d23,40.5,8.7,-2.9,2010-07-08T14:56:18Z,8,15,,0,68.653,0.01,POINT (136.842926025391 -13.4809598922729),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b5,63,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T03:09:59Z,136.8417,-13.478,1,9,8,3,26 d92 22 2ee 16 5375 14 48e2 21 7ad2 18 6144 3 7104 6 301d,41,12.8,-2.4,2010-07-08T14:56:18Z,8,15,,0,68.86,0.22,POINT (136.841720581055 -13.4780101776123),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b6,64,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T03:24:23Z,136.8385,-13.4769,1,9,8,3,6 3d91 3 324a 21 2eac 22 1533 18 1b59 26 37d2 19 24c8 14 329a,39,5.6,-2.9,2010-07-08T14:56:18Z,8,15,,0,68.773,0.24,POINT (136.838485717773 -13.4769401550293),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b7,65,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T05:30:16Z,136.8347,-13.4757,2,8,8,3,31 6e34 6 6ba0 3 78b8 11 1dc4 14 2870 19 72e6 22 7f9 16 1102,38.5,10.3,-2.9,2010-07-08T14:56:18Z,8,15,,0,68.672,0.03,POINT (136.834686279297 -13.4757099151611),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b8,66,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T07:31:09Z,136.8349,-13.4756,1,8,8,3,23 c6a 11 1146 31 39e0 32 44c8 19 43ca 13 5faf 16 771a 20 527e,41,6.3,-2.9,2010-07-08T14:56:18Z,8,15,,0,68.697,0,POINT (136.834899902344 -13.4755802154541),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25b9,67,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T11:49:45Z,136.8349,-13.4749,2,9,8,3,23 2491 13 7e74 25 d0f 28 4215 8 3715 4 791c 7 2afa 20 e94,39.5,13.1,-2.9,2010-07-08T14:56:18Z,8,15,,0,68.758,0.01,POINT (136.834884643555 -13.4749298095703),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25ba,68,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T14:12:18Z,136.8345,-13.4745,2,8,8,3,13 26cc 10 cf6 25 1084 28 3155 17 132a 19 4b5d 23 1c62 7 211c,40.5,8.5,-2.5,2010-07-08T14:56:18Z,8,15,,0,68.775,0.01,POINT (136.83447265625 -13.4744901657104),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25bb,69,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T16:39:56Z,136.8337,-13.4743,1,7,7,3,28 2dbc 27 6699 10 235a 2 496c 8 702 15 5694 4 695c,36.5,5.1,-3,2010-07-08T14:56:18Z,7,15,,0,68.753,0.01,POINT (136.833740234375 -13.474289894104),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25bc,70,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T18:56:33Z,136.8331,-13.4736,2,7,7,3,12 7cc2 9 7612 2 2cb6 26 5f96 27 132d 15 7f56 10 2c88,38,5.7,-2.4,2010-07-08T14:56:18Z,7,15,,0,68.785,0.02,POINT (136.833114624023 -13.4735803604126),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25bd,71,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T21:05:43Z,136.8337,-13.4725,1,8,8,3,10 34d2 24 60c7 29 3e2c 9 4650 26 14d1 27 42bb 12 4468 21 44c4,39,9.2,-3,2010-07-08T14:56:18Z,8,15,,0,68.921,0.21,POINT (136.833694458008 -13.4724903106689),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25be,72,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T21:44:05Z,136.8323,-13.4643,2,7,7,3,29 4e90 12 2390 10 10dc 2 42c1 21 f00 24 25aa 1 53aa,38,2.6,-2.5,2010-07-08T14:56:18Z,7,15,,0,69.622,0.22,POINT (136.832275390625 -13.4642896652222),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25bf,73,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-12T23:48:13Z,136.8328,-13.4619,2,9,8,3,1 5564 15 2618 30 4290 21 46f1 22 6d9f 10 3434 24 371d 29 79a2,39,2.8,-2.5,2010-07-08T14:56:18Z,8,15,,0,69.875,0.03,POINT (136.832763671875 -13.4619197845459),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c0,74,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T02:00:45Z,136.8326,-13.46,1,8,8,3,26 6bae 22 6cf1 16 2e60 18 68c 14 170b 21 2402 29 36b8 1 6cf5,37.5,9.9,-3,2010-07-08T14:56:18Z,8,15,,0,70.044,0.02,POINT (136.832595825195 -13.4600496292114),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c1,75,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T05:50:30Z,136.8307,-13.4584,1,8,8,3,19 65bd 31 485c 3 4567 6 4ff2 32 7290 11 2a28 20 6b02 23 6398,39.5,3.5,-3,2010-07-08T14:56:18Z,8,15,,0,70.103,0.01,POINT (136.83073425293 -13.4583597183228),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c2,76,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T07:49:57Z,136.8304,-13.4579,1,9,8,3,23 5f6a 11 3122 20 5940 31 7468 25 30f8 16 443e 13 36c7 19 6d29,39.5,2.4,-2.5,2010-07-08T14:56:18Z,8,15,,0,70.128,0.01,POINT (136.830444335937 -13.4579296112061),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c3,77,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T10:01:10Z,136.8303,-13.4586,1,9,8,3,23 28b3 11 555a 13 2d3f 25 7aa9 7 5df3 8 7bac 20 354e 32 2e7c,40.5,9.8,-3,2010-07-08T14:56:18Z,8,15,,0,70.053,0.01,POINT (136.830261230469 -13.4586000442505),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c4,78,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T12:22:54Z,136.8304,-13.4577,1,7,7,3,7 31f7 28 66ee 13 f63 8 a0c 25 758d 23 1942 20 197d,39,16.8,-3,2010-07-08T14:56:18Z,7,15,,0,70.144,0.01,POINT (136.830352783203 -13.4577102661133),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c5,79,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T17:19:56Z,136.8285,-13.457,1,8,8,3,8 3235 27 14fe 4 780d 15 d82 17 68b4 9 7a3 2 443c 28 438b,38,4.6,-3,2010-07-08T14:56:18Z,8,15,,0,70.113,0.02,POINT (136.828506469727 -13.4569797515869),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c6,80,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T22:40:07Z,136.8324,-13.4541,2,10,8,3,1 6bbc 24 ede 12 2c78 29 319a 15 6115 30 7c47 31 2004 18 6c7c,39.5,6.4,-3,2010-07-08T14:56:18Z,8,15,,0,70.6,0.1,POINT (136.832397460937 -13.4541301727295),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c7,81,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T23:00:35Z,136.8334,-13.4525,1,6,6,3,1 4ef3 24 26e5 12 1c4b 15 6897 29 31a0 30 5278,35.5,9.3,-3,2010-07-08T14:56:18Z,6,15,,0,70.811,0.16,POINT (136.833404541016 -13.4525003433228),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c8,82,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-13T23:22:40Z,136.835,-13.4516,1,9,8,3,1 5893 12 2d58 21 bfd 30 4f6c 18 5972 24 e9a 15 6caf 29 33c4,39.5,5.7,-3,2010-07-08T14:56:18Z,8,15,,0,70.979,0.14,POINT (136.8349609375 -13.4516401290894),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25c9,83,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T00:34:28Z,136.8392,-13.4544,1,10,8,3,29 441 21 64bd 22 56c7 12 60ea 24 7213 30 125a 26 47cd 16 2493,40,6.4,-3,2010-07-08T14:56:18Z,8,15,,0,70.945,0.09,POINT (136.839157104492 -13.4544401168823),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25ca,84,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T00:42:27Z,136.8392,-13.4543,1,10,8,3,21 4818 26 2338 30 2c8c 1 48d6 18 63c 29 1750 16 1e34 22 4534,40.5,14.9,-2.5,2010-07-08T14:56:18Z,8,15,,0,70.964,0.05,POINT (136.839172363281 -13.4542503356934),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25cb,85,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T01:21:28Z,136.8401,-13.4537,2,5,5,3,26 4bb8 29 3a3 21 3038 30 7c90 1 1063,36.5,7.1,-2.6,2010-07-08T14:56:18Z,5,15,,0,71.066,0.04,POINT (136.840072631836 -13.453709602356),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25cc,86,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T02:04:51Z,136.8404,-13.4543,3,8,8,3,26 6830 22 3fa2 29 39a8 18 30b 14 63c7 21 5212 16 8f7 6 73cc,40,1.7,-3,2010-07-08T14:56:18Z,8,15,,0,71.025,0.04,POINT (136.840408325195 -13.4543399810791),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25cd,87,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T04:14:00Z,136.8419,-13.4573,2,10,8,3,22 6f17 31 4b40 6 7968 14 2b43 3 ed7 19 589a 21 7b 26 4480,39,16.1,-3,2010-07-08T14:56:18Z,8,15,,0,70.823,0.07,POINT (136.841903686523 -13.4573402404785),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25ce,88,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T10:53:17Z,136.8451,-13.476,1,10,8,3,25 618c 7 1c64 23 7b68 8 2f5a 32 36a3 13 4c7b 4 244d 16 59bf,41.5,6,-3,2010-07-08T14:56:18Z,8,15,,0,69.245,0.05,POINT (136.845123291016 -13.4760103225708),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25cf,89,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T13:08:35Z,136.8446,-13.4764,3,7,7,3,8 3b58 23 7130 13 2da8 28 114f 19 57d4 10 526d 4 7a2c,39,10.7,-2.6,2010-07-08T14:56:18Z,7,15,,0,69.176,0.01,POINT (136.844619750977 -13.47642993927),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d0,90,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T15:30:40Z,136.844,-13.4774,3,6,6,3,8 5d2e 28 1980 10 3851 7 4ca8 17 1dc4 4 50c7,38,7.1,-3.1,2010-07-08T14:56:18Z,6,15,,0,69.052,0.02,POINT (136.844024658203 -13.4773902893066),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d1,91,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T22:25:07Z,136.8458,-13.4808,3,6,6,3,30 45b 1 6c72 24 a31 29 4397 12 2e4b 21 14a0,36.5,12,-2.6,2010-07-08T14:56:18Z,6,15,,0,68.835,0.15,POINT (136.845840454102 -13.4808397293091),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d2,92,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T23:02:23Z,136.8512,-13.4834,3,10,8,3,1 4628 24 6d22 21 6521 12 4dad 29 4162 15 7876 31 853 30 4605,38.5,13.5,-2.6,2010-07-08T14:56:18Z,8,15,,0,68.908,0.27,POINT (136.851150512695 -13.4834203720093),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d3,93,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-14T23:40:39Z,136.8558,-13.4861,2,7,7,3,29 18ec 21 6050 1 6cb6 30 592a 31 427 15 43de 18 5e,36.5,12.2,-3,2010-07-08T14:56:18Z,7,15,,0,68.941,0.24,POINT (136.855804443359 -13.4860801696777),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d4,94,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-15T00:41:05Z,136.8619,-13.4904,4,9,8,3,29 3f5c 15 5c36 30 29d1 1 465d 21 620d 18 3148 26 5c8a 16 69b2,40,7.6,-2.6,2010-07-08T14:56:18Z,8,15,,0,68.917,0.13,POINT (136.861907958984 -13.4903802871704),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d5,95,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-15T02:44:06Z,136.8633,-13.4917,4,9,8,3,22 1457 6 491d 29 6f85 14 7ed5 3 646c 26 11a1 21 79c6 18 521e,40,5.3,-3.1,2010-07-08T14:56:18Z,8,15,,0,68.879,0.02,POINT (136.863327026367 -13.4917497634888),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d6,96,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-15T04:50:24Z,136.8633,-13.492,4,7,7,3,19 6312 31 1d8b 32 39ce 14 641b 21 a7a 3 47d4 6 4a22,39.5,5.3,-3.1,2010-07-08T14:56:18Z,7,15,,0,68.851,0.01,POINT (136.863265991211 -13.4920101165771),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d7,97,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-15T06:54:38Z,136.8627,-13.4924,3,7,7,3,11 1daa 31 456a 32 846 20 5a9c 16 3cfe 19 3748 22 32ae,39.5,12.1,-2.6,2010-07-08T14:56:18Z,7,15,,0,68.78,0.01,POINT (136.862701416016 -13.4924097061157),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d8,98,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-15T08:50:31Z,136.8627,-13.4934,1,6,6,3,20 5706 23 7e44 32 2d3a 11 58e7 25 2ff2 13 28ca,40.5,9.2,-2.6,2010-07-08T14:56:18Z,6,15,,0,68.692,0.01,POINT (136.862670898438 -13.4933500289917),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25d9,99,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-15T17:46:50Z,136.8607,-13.4951,1,7,7,3,27 272c 2 4346 4 650c 9 43be 15 54e4 8 1aa9 12 6e14,40.5,8.2,-2.6,2010-07-08T14:56:18Z,7,15,,0,68.408,0.02,POINT (136.860687255859 -13.4951095581055),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25da,100,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-15T21:26:37Z,136.8613,-13.4988,1,7,7,3,12 235a 30 5baa 1 2341 24 2ab3 29 4f08 9 5c7 21 54ed,38.5,9,-2.6,2010-07-08T14:56:18Z,7,15,,0,68.109,0.11,POINT (136.861251831055 -13.4987697601318),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25db,101,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-16T01:03:52Z,136.8708,-13.5181,1,8,8,3,1 7dbc 21 3771 30 65fa 18 744a 22 69fe 26 3d9b 16 73e2 29 7949,38.5,5.3,-2.6,2010-07-08T14:56:18Z,8,15,,0,66.976,0.16,POINT (136.870834350586 -13.5180501937866),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25dc,102,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-16T01:23:09Z,136.8712,-13.5195,1,8,8,3,18 32 29 1499 16 73e4 26 5991 22 4e6e 21 4530 1 2de6 24 4f75,39,8.7,-3.1,2010-07-08T14:56:18Z,8,15,,0,66.875,0.17,POINT (136.871200561523 -13.5194501876831),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25dd,103,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-16T03:21:11Z,136.8703,-13.5328,2,9,8,3,26 4be3 22 6a09 3 14c9 6 65db 21 2aa9 14 34d8 19 4162 16 25d6,42.5,7.1,-2.6,2010-07-08T14:56:18Z,8,15,,0,65.634,0.2,POINT (136.870300292969 -13.5327796936035),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25de,104,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-16T03:52:23Z,136.8701,-13.5361,2,8,8,3,6 5aa2 3 25fe 19 e36 14 3fd1 21 4fbc 32 340a 22 4c05 16 7245,40,7.4,-2.7,2010-07-08T14:56:18Z,8,15,,0,65.332,0.22,POINT (136.8701171875 -13.5360698699951),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25df,105,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-16T05:40:15Z,136.873,-13.55,1,5,5,3,31 778a 3 50dc 32 1bf0 19 7f9a 20 130c,39,1.3,-2.5,2010-07-08T14:56:18Z,5,15,,0,64.311,0.36,POINT (136.873046875 -13.5500001907349),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25e0,106,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-16T06:04:09Z,136.8756,-13.5556,1,5,5,3,31 918 22 444 19 1274 11 7043 3 7051,36.5,1.5,-2.6,2010-07-08T14:56:18Z,5,15,,0,64.003,0.28,POINT (136.875595092773 -13.5555801391602),#98F461
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_25e1,107,1,tu51,tu51-207-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-16T08:05:23Z,136.8775,-13.5603,1,9,8,3,23 4440 11 291a 16 5fde 20 56d1 31 6741 13 2eb4 32 153e 7 75bb,41.5,11.1,-2.7,2010-07-08T14:56:18Z,8,15,,0,63.726,0.05,POINT (136.877456665039 -13.5602903366089),#98F461
